ProtID	Resistance_Type	Resistance_Class	Identity	Antibiotic_Resistance	Description
P36890	tetL	TET_EFFLUX	80	tetracycline	Major facilitator superfamily transporter, tetracycline efflux pump.
CAA43220	tetL	TET_EFFLUX	80	tetracycline	Major facilitator superfamily transporter, tetracycline efflux pump.
NP_040422	tetL	TET_EFFLUX	80	tetracycline	Major facilitator superfamily transporter, tetracycline efflux pump.
NP_043524	tetL	TET_EFFLUX	80	tetracycline	Major facilitator superfamily transporter, tetracycline efflux pump.
NP_863350	tetL	TET_EFFLUX	80	tetracycline	Major facilitator superfamily transporter, tetracycline efflux pump.
YP_227612	tetL	TET_EFFLUX	80	tetracycline	Major facilitator superfamily transporter, tetracycline efflux pump.
ZP_00603115	tetL	TET_EFFLUX	80	tetracycline	Major facilitator superfamily transporter, tetracycline efflux pump.
P0A4K6	tetL	TET_EFFLUX	80	tetracycline	Major facilitator superfamily transporter, tetracycline efflux pump.
P0A4K7	tetL	TET_EFFLUX	80	tetracycline	Major facilitator superfamily transporter, tetracycline efflux pump.
P0A4K8	tetL	TET_EFFLUX	80	tetracycline	Major facilitator superfamily transporter, tetracycline efflux pump.
AAA98304	tetL	TET_EFFLUX	80	tetracycline	Major facilitator superfamily transporter, tetracycline efflux pump.
BAA00005	tetL	TET_EFFLUX	80	tetracycline	Major facilitator superfamily transporter, tetracycline efflux pump.
AAB09024	tetL	TET_EFFLUX	80	tetracycline	Major facilitator superfamily transporter, tetracycline efflux pump.
BAA21837	tetL	TET_EFFLUX	80	tetracycline	Major facilitator superfamily transporter, tetracycline efflux pump.
AAN05731	tetL	TET_EFFLUX	80	tetracycline	Major facilitator superfamily transporter, tetracycline efflux pump.
CAI84881	tetL	TET_EFFLUX	80	tetracycline	Major facilitator superfamily transporter, tetracycline efflux pump.
CAM97382	tetL	TET_EFFLUX	80	tetracycline	Major facilitator superfamily transporter, tetracycline efflux pump.
CAR62504	tetL	TET_EFFLUX	80	tetracycline	Major facilitator superfamily transporter, tetracycline efflux pump.
AAL92527	tetL	TET_EFFLUX	80	tetracycline	Major facilitator superfamily transporter, tetracycline efflux pump.
P07561	tetL	TET_EFFLUX	80	tetracycline	Major facilitator superfamily transporter, tetracycline efflux pump.
YP_001586273	tetL	TET_EFFLUX	80	tetracycline	Major facilitator superfamily transporter, tetracycline efflux pump.
P13924	tetL	TET_EFFLUX	80	tetracycline	Major facilitator superfamily transporter, tetracycline efflux pump.
YP_001966009	tetL	TET_EFFLUX	80	tetracycline	Major facilitator superfamily transporter, tetracycline efflux pump.
YP_001691306	tetL	TET_EFFLUX	80	tetracycline	Major facilitator superfamily transporter, tetracycline efflux pump.
NP_391957	tetL	TET_EFFLUX	80	tetracycline	Major facilitator superfamily transporter, tetracycline efflux pump.
ZP_03593907	tetL	TET_EFFLUX	80	tetracycline	Major facilitator superfamily transporter, tetracycline efflux pump.
ZP_03598190	tetL	TET_EFFLUX	80	tetracycline	Major facilitator superfamily transporter, tetracycline efflux pump.
ZP_03602592	tetL	TET_EFFLUX	80	tetracycline	Major facilitator superfamily transporter, tetracycline efflux pump.
ZP_03606875	tetL	TET_EFFLUX	80	tetracycline	Major facilitator superfamily transporter, tetracycline efflux pump.
P23054	tetL	TET_EFFLUX	80	tetracycline	Major facilitator superfamily transporter, tetracycline efflux pump.
BAA05208	tetL	TET_EFFLUX	80	tetracycline	Major facilitator superfamily transporter, tetracycline efflux pump.
1703286A	tetL	TET_EFFLUX	80	tetracycline	Major facilitator superfamily transporter, tetracycline efflux pump.
BAA02119	tetL	TET_EFFLUX	80	tetracycline	Major facilitator superfamily transporter, tetracycline efflux pump.
ABB70054	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
P11131	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
CAQ06447	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
YP_002738300	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
BAB71968	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ABI81214	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
CAV31157	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ABD46539	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
YP_002743269	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
Q54807	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
CAA62436	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
AAR22397	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
BAG12496	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
YP_002037939	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
AAY63943	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
CAE46076	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
YP_001694718	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
CAL69903	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
YP_002511237	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
CAR69107	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
CAJ00299	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
CAE46077	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
YP_001834888	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
AAS45561	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ABB70047	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ABB70053	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
BAB82500	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
AAB05246	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
CAO82964	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ABN11268	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ACH85966	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
CAJ00297	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ZP_04435342	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ZP_02511926	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
NP_687937	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ZP_00790463	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
CAJ00293	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
CAJ21496	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
BAG80629	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ABG21123	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
P09757	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
AAA73978	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
Q51238	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
CAA52967	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
NP_862291	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ZP_03915077	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ZP_03984378	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ZP_04018540	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ZP_00787447	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ZP_04062283	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ZP_04646682	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
AAM19211	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
CAJ00294	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
CAJ00296	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
AAK17952	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
CAJ00301	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ZP_03079543	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
YP_133684	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
Q47810	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
AAA24784	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
AAY62599	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ABB70044	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ABB70045	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ABB70046	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ABB70048	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ABB70051	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ABB70052	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ABB70055	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ABB70057	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
P21598	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ABW24731	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
CAE46078	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ACF08831	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ABB70056	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
YP_001198287	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
YP_001200485	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ABP89888	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ABP92086	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ZP_00603114	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ABB70049	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ABB70050	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ABO25866	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ABR19665	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ABB18304	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
YP_001086983	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
NP_370922	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ZP_00785349	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
YP_001440985	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ZP_03562073	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
ZP_03565866	tetM	tet_RPP	85	tetracycline	Ribosomal protection protein, which protects ribosome from the translation inhibition of tetracycline.
